3.599813938140869 0.8835602402687073
2.99080491065979 0.6758067607879639
2.2370898723602295 0.6060776710510254
1.686586618423462 0.6238717436790466
1.3528401851654053 0.6364985704421997
1.1290690898895264 0.6572996377944946
1.0075799226760864 0.6768566966056824
0.8906621336936951 0.719207227230072
###Depth finished!
1.5308382511138916 2.3641698360443115
0.9679244756698608 1.5413378477096558
0.8442886471748352 1.0299253463745117
0.8929277658462524 0.8228481411933899
###Depth finished!
1.5895278453826904 0.9116851687431335
1.3001755475997925 0.909391462802887
1.060528039932251 0.9313863515853882
0.9895431995391846 0.9247745275497437
0.8858951330184937 1.0115394592285156
0.8466077446937561 1.0744386911392212
0.7686370015144348 1.1708322763442993
0.7521127462387085 1.0728906393051147
###Depth finished!
